sample_order,section,obs_name,section_n_total,section_n_sampled,sampling_seed
6148,Mouse_Thymus3,49_27,4646,2607,0
6149,Mouse_Thymus3,49_28,4646,2607,0
6150,Mouse_Thymus3,49_29,4646,2607,0
6151,Mouse_Thymus3,49_32,4646,2607,0
6152,Mouse_Thymus3,49_34,4646,2607,0
6153,Mouse_Thymus3,49_35,4646,2607,0
6154,Mouse_Thymus3,49_36,4646,2607,0
6155,Mouse_Thymus3,49_37,4646,2607,0
6156,Mouse_Thymus3,49_38,4646,2607,0
6157,Mouse_Thymus3,49_39,4646,2607,0
6158,Mouse_Thymus3,49_40,4646,2607,0
6159,Mouse_Thymus3,49_45,4646,2607,0
6160,Mouse_Thymus3,4_44,4646,2607,0
6161,Mouse_Thymus3,4_46,4646,2607,0
6162,Mouse_Thymus3,4_48,4646,2607,0
6163,Mouse_Thymus3,4_50,4646,2607,0
6164,Mouse_Thymus3,4_52,4646,2607,0
6165,Mouse_Thymus3,50_14,4646,2607,0
6166,Mouse_Thymus3,50_16,4646,2607,0
6167,Mouse_Thymus3,50_18,4646,2607,0
6168,Mouse_Thymus3,50_19,4646,2607,0
6169,Mouse_Thymus3,50_20,4646,2607,0
6170,Mouse_Thymus3,50_21,4646,2607,0
6171,Mouse_Thymus3,50_23,4646,2607,0
6172,Mouse_Thymus3,50_24,4646,2607,0
6173,Mouse_Thymus3,50_25,4646,2607,0
6174,Mouse_Thymus3,50_26,4646,2607,0
6175,Mouse_Thymus3,50_29,4646,2607,0
6176,Mouse_Thymus3,50_30,4646,2607,0
6177,Mouse_Thymus3,50_33,4646,2607,0
6178,Mouse_Thymus3,50_34,4646,2607,0
6179,Mouse_Thymus3,50_37,4646,2607,0
6180,Mouse_Thymus3,50_39,4646,2607,0
6181,Mouse_Thymus3,50_43,4646,2607,0
6182,Mouse_Thymus3,50_44,4646,2607,0
6183,Mouse_Thymus3,51_16,4646,2607,0
6184,Mouse_Thymus3,51_17,4646,2607,0
6185,Mouse_Thymus3,51_18,4646,2607,0
6186,Mouse_Thymus3,51_20,4646,2607,0
6187,Mouse_Thymus3,51_23,4646,2607,0
6188,Mouse_Thymus3,51_26,4646,2607,0
6189,Mouse_Thymus3,51_27,4646,2607,0
6190,Mouse_Thymus3,51_29,4646,2607,0
6191,Mouse_Thymus3,51_31,4646,2607,0
6192,Mouse_Thymus3,51_32,4646,2607,0
6193,Mouse_Thymus3,51_34,4646,2607,0
6194,Mouse_Thymus3,51_39,4646,2607,0
6195,Mouse_Thymus3,51_40,4646,2607,0
6196,Mouse_Thymus3,51_41,4646,2607,0
6197,Mouse_Thymus3,51_42,4646,2607,0
6198,Mouse_Thymus3,51_46,4646,2607,0
6199,Mouse_Thymus3,52_13,4646,2607,0
6200,Mouse_Thymus3,52_14,4646,2607,0
6201,Mouse_Thymus3,52_16,4646,2607,0
6202,Mouse_Thymus3,52_17,4646,2607,0
6203,Mouse_Thymus3,52_18,4646,2607,0
6204,Mouse_Thymus3,52_19,4646,2607,0
6205,Mouse_Thymus3,52_20,4646,2607,0
6206,Mouse_Thymus3,52_21,4646,2607,0
6207,Mouse_Thymus3,52_22,4646,2607,0
6208,Mouse_Thymus3,52_23,4646,2607,0
6209,Mouse_Thymus3,52_24,4646,2607,0
6210,Mouse_Thymus3,52_26,4646,2607,0
6211,Mouse_Thymus3,52_30,4646,2607,0
6212,Mouse_Thymus3,52_31,4646,2607,0
6213,Mouse_Thymus3,52_32,4646,2607,0
6214,Mouse_Thymus3,52_35,4646,2607,0
6215,Mouse_Thymus3,52_36,4646,2607,0
6216,Mouse_Thymus3,52_37,4646,2607,0
6217,Mouse_Thymus3,52_38,4646,2607,0
6218,Mouse_Thymus3,52_40,4646,2607,0
6219,Mouse_Thymus3,52_42,4646,2607,0
6220,Mouse_Thymus3,52_43,4646,2607,0
6221,Mouse_Thymus3,52_44,4646,2607,0
6222,Mouse_Thymus3,52_45,4646,2607,0
6223,Mouse_Thymus3,53_15,4646,2607,0
6224,Mouse_Thymus3,53_16,4646,2607,0
6225,Mouse_Thymus3,53_19,4646,2607,0
6226,Mouse_Thymus3,53_23,4646,2607,0
6227,Mouse_Thymus3,53_24,4646,2607,0
6228,Mouse_Thymus3,53_25,4646,2607,0
6229,Mouse_Thymus3,53_27,4646,2607,0
6230,Mouse_Thymus3,53_30,4646,2607,0
6231,Mouse_Thymus3,53_32,4646,2607,0
6232,Mouse_Thymus3,53_33,4646,2607,0
6233,Mouse_Thymus3,53_34,4646,2607,0
6234,Mouse_Thymus3,53_37,4646,2607,0
6235,Mouse_Thymus3,53_39,4646,2607,0
6236,Mouse_Thymus3,53_40,4646,2607,0
6237,Mouse_Thymus3,53_41,4646,2607,0
6238,Mouse_Thymus3,53_42,4646,2607,0
6239,Mouse_Thymus3,53_43,4646,2607,0
6240,Mouse_Thymus3,54_14,4646,2607,0
6241,Mouse_Thymus3,54_15,4646,2607,0
6242,Mouse_Thymus3,54_16,4646,2607,0
6243,Mouse_Thymus3,54_17,4646,2607,0
6244,Mouse_Thymus3,54_18,4646,2607,0
6245,Mouse_Thymus3,54_20,4646,2607,0
6246,Mouse_Thymus3,54_21,4646,2607,0
6247,Mouse_Thymus3,54_23,4646,2607,0
6248,Mouse_Thymus3,54_25,4646,2607,0
6249,Mouse_Thymus3,54_27,4646,2607,0
6250,Mouse_Thymus3,54_28,4646,2607,0
6251,Mouse_Thymus3,54_29,4646,2607,0
6252,Mouse_Thymus3,54_30,4646,2607,0
6253,Mouse_Thymus3,54_31,4646,2607,0
6254,Mouse_Thymus3,54_37,4646,2607,0
6255,Mouse_Thymus3,54_38,4646,2607,0
6256,Mouse_Thymus3,54_39,4646,2607,0
6257,Mouse_Thymus3,54_40,4646,2607,0
6258,Mouse_Thymus3,54_41,4646,2607,0
6259,Mouse_Thymus3,54_42,4646,2607,0
6260,Mouse_Thymus3,54_43,4646,2607,0
6261,Mouse_Thymus3,54_44,4646,2607,0
6262,Mouse_Thymus3,54_45,4646,2607,0
6263,Mouse_Thymus3,55_13,4646,2607,0
6264,Mouse_Thymus3,55_14,4646,2607,0
6265,Mouse_Thymus3,55_16,4646,2607,0
6266,Mouse_Thymus3,55_19,4646,2607,0
6267,Mouse_Thymus3,55_20,4646,2607,0
6268,Mouse_Thymus3,55_21,4646,2607,0
6269,Mouse_Thymus3,55_22,4646,2607,0
6270,Mouse_Thymus3,55_25,4646,2607,0
6271,Mouse_Thymus3,55_26,4646,2607,0
6272,Mouse_Thymus3,55_27,4646,2607,0
6273,Mouse_Thymus3,55_28,4646,2607,0
6274,Mouse_Thymus3,55_30,4646,2607,0
6275,Mouse_Thymus3,55_31,4646,2607,0
6276,Mouse_Thymus3,55_32,4646,2607,0
6277,Mouse_Thymus3,55_33,4646,2607,0
6278,Mouse_Thymus3,55_34,4646,2607,0
6279,Mouse_Thymus3,55_35,4646,2607,0
6280,Mouse_Thymus3,55_39,4646,2607,0
6281,Mouse_Thymus3,55_40,4646,2607,0
6282,Mouse_Thymus3,55_41,4646,2607,0
6283,Mouse_Thymus3,55_42,4646,2607,0
6284,Mouse_Thymus3,56_14,4646,2607,0
6285,Mouse_Thymus3,56_16,4646,2607,0
6286,Mouse_Thymus3,56_17,4646,2607,0
6287,Mouse_Thymus3,56_18,4646,2607,0
6288,Mouse_Thymus3,56_19,4646,2607,0
6289,Mouse_Thymus3,56_21,4646,2607,0
6290,Mouse_Thymus3,56_23,4646,2607,0
6291,Mouse_Thymus3,56_24,4646,2607,0
6292,Mouse_Thymus3,56_25,4646,2607,0
6293,Mouse_Thymus3,56_26,4646,2607,0
6294,Mouse_Thymus3,56_28,4646,2607,0
6295,Mouse_Thymus3,56_30,4646,2607,0
6296,Mouse_Thymus3,56_31,4646,2607,0
6297,Mouse_Thymus3,56_32,4646,2607,0
6298,Mouse_Thymus3,56_33,4646,2607,0
6299,Mouse_Thymus3,56_35,4646,2607,0
6300,Mouse_Thymus3,56_36,4646,2607,0
6301,Mouse_Thymus3,56_37,4646,2607,0
6302,Mouse_Thymus3,56_38,4646,2607,0
6303,Mouse_Thymus3,56_40,4646,2607,0
6304,Mouse_Thymus3,56_42,4646,2607,0
6305,Mouse_Thymus3,56_43,4646,2607,0
6306,Mouse_Thymus3,56_44,4646,2607,0
6307,Mouse_Thymus3,56_46,4646,2607,0
6308,Mouse_Thymus3,57_10,4646,2607,0
6309,Mouse_Thymus3,57_12,4646,2607,0
6310,Mouse_Thymus3,57_13,4646,2607,0
6311,Mouse_Thymus3,57_15,4646,2607,0
6312,Mouse_Thymus3,57_16,4646,2607,0
6313,Mouse_Thymus3,57_20,4646,2607,0
6314,Mouse_Thymus3,57_21,4646,2607,0
6315,Mouse_Thymus3,57_22,4646,2607,0
6316,Mouse_Thymus3,57_25,4646,2607,0
6317,Mouse_Thymus3,57_26,4646,2607,0
6318,Mouse_Thymus3,57_30,4646,2607,0
6319,Mouse_Thymus3,57_33,4646,2607,0
6320,Mouse_Thymus3,57_35,4646,2607,0
6321,Mouse_Thymus3,57_37,4646,2607,0
6322,Mouse_Thymus3,57_38,4646,2607,0
6323,Mouse_Thymus3,57_39,4646,2607,0
6324,Mouse_Thymus3,57_40,4646,2607,0
6325,Mouse_Thymus3,57_42,4646,2607,0
6326,Mouse_Thymus3,57_45,4646,2607,0
6327,Mouse_Thymus3,58_11,4646,2607,0
6328,Mouse_Thymus3,58_12,4646,2607,0
6329,Mouse_Thymus3,58_15,4646,2607,0
6330,Mouse_Thymus3,58_16,4646,2607,0
6331,Mouse_Thymus3,58_17,4646,2607,0
6332,Mouse_Thymus3,58_18,4646,2607,0
6333,Mouse_Thymus3,58_20,4646,2607,0
6334,Mouse_Thymus3,58_21,4646,2607,0
6335,Mouse_Thymus3,58_22,4646,2607,0
6336,Mouse_Thymus3,58_23,4646,2607,0
6337,Mouse_Thymus3,58_25,4646,2607,0
6338,Mouse_Thymus3,58_28,4646,2607,0
6339,Mouse_Thymus3,58_32,4646,2607,0
6340,Mouse_Thymus3,58_36,4646,2607,0
6341,Mouse_Thymus3,58_38,4646,2607,0
6342,Mouse_Thymus3,58_42,4646,2607,0
6343,Mouse_Thymus3,58_43,4646,2607,0
6344,Mouse_Thymus3,58_44,4646,2607,0
6345,Mouse_Thymus3,59_12,4646,2607,0
6346,Mouse_Thymus3,59_16,4646,2607,0
6347,Mouse_Thymus3,59_18,4646,2607,0
6348,Mouse_Thymus3,59_19,4646,2607,0
6349,Mouse_Thymus3,59_20,4646,2607,0
6350,Mouse_Thymus3,59_23,4646,2607,0
6351,Mouse_Thymus3,59_24,4646,2607,0
6352,Mouse_Thymus3,59_28,4646,2607,0
6353,Mouse_Thymus3,59_32,4646,2607,0
6354,Mouse_Thymus3,59_33,4646,2607,0
6355,Mouse_Thymus3,59_35,4646,2607,0
6356,Mouse_Thymus3,59_37,4646,2607,0
6357,Mouse_Thymus3,59_38,4646,2607,0
6358,Mouse_Thymus3,59_39,4646,2607,0
6359,Mouse_Thymus3,59_40,4646,2607,0
6360,Mouse_Thymus3,59_41,4646,2607,0
6361,Mouse_Thymus3,59_43,4646,2607,0
6362,Mouse_Thymus3,59_44,4646,2607,0
6363,Mouse_Thymus3,59_47,4646,2607,0
6364,Mouse_Thymus3,5_44,4646,2607,0
6365,Mouse_Thymus3,5_46,4646,2607,0
6366,Mouse_Thymus3,5_47,4646,2607,0
6367,Mouse_Thymus3,5_48,4646,2607,0
6368,Mouse_Thymus3,5_51,4646,2607,0
6369,Mouse_Thymus3,5_53,4646,2607,0
6370,Mouse_Thymus3,60_11,4646,2607,0
6371,Mouse_Thymus3,60_15,4646,2607,0
6372,Mouse_Thymus3,60_16,4646,2607,0
6373,Mouse_Thymus3,60_18,4646,2607,0
6374,Mouse_Thymus3,60_19,4646,2607,0
6375,Mouse_Thymus3,60_21,4646,2607,0
6376,Mouse_Thymus3,60_23,4646,2607,0
6377,Mouse_Thymus3,60_24,4646,2607,0
6378,Mouse_Thymus3,60_25,4646,2607,0
6379,Mouse_Thymus3,60_29,4646,2607,0
6380,Mouse_Thymus3,60_30,4646,2607,0
6381,Mouse_Thymus3,60_31,4646,2607,0
6382,Mouse_Thymus3,60_34,4646,2607,0
6383,Mouse_Thymus3,60_35,4646,2607,0
6384,Mouse_Thymus3,60_36,4646,2607,0
6385,Mouse_Thymus3,60_37,4646,2607,0
6386,Mouse_Thymus3,60_41,4646,2607,0
6387,Mouse_Thymus3,60_42,4646,2607,0
6388,Mouse_Thymus3,60_43,4646,2607,0
6389,Mouse_Thymus3,60_45,4646,2607,0
6390,Mouse_Thymus3,60_46,4646,2607,0
6391,Mouse_Thymus3,60_47,4646,2607,0
6392,Mouse_Thymus3,60_8,4646,2607,0
6393,Mouse_Thymus3,61_10,4646,2607,0
6394,Mouse_Thymus3,61_11,4646,2607,0
6395,Mouse_Thymus3,61_12,4646,2607,0
6396,Mouse_Thymus3,61_13,4646,2607,0
6397,Mouse_Thymus3,61_14,4646,2607,0
6398,Mouse_Thymus3,61_17,4646,2607,0
6399,Mouse_Thymus3,61_19,4646,2607,0
6400,Mouse_Thymus3,61_20,4646,2607,0
6401,Mouse_Thymus3,61_21,4646,2607,0
6402,Mouse_Thymus3,61_23,4646,2607,0
6403,Mouse_Thymus3,61_24,4646,2607,0
6404,Mouse_Thymus3,61_26,4646,2607,0
6405,Mouse_Thymus3,61_29,4646,2607,0
6406,Mouse_Thymus3,61_33,4646,2607,0
6407,Mouse_Thymus3,61_34,4646,2607,0
6408,Mouse_Thymus3,61_35,4646,2607,0
6409,Mouse_Thymus3,61_39,4646,2607,0
6410,Mouse_Thymus3,61_40,4646,2607,0
6411,Mouse_Thymus3,61_41,4646,2607,0
6412,Mouse_Thymus3,61_43,4646,2607,0
6413,Mouse_Thymus3,61_44,4646,2607,0
6414,Mouse_Thymus3,61_45,4646,2607,0
6415,Mouse_Thymus3,61_46,4646,2607,0
6416,Mouse_Thymus3,61_7,4646,2607,0
6417,Mouse_Thymus3,61_8,4646,2607,0
6418,Mouse_Thymus3,62_17,4646,2607,0
6419,Mouse_Thymus3,62_18,4646,2607,0
6420,Mouse_Thymus3,62_19,4646,2607,0
6421,Mouse_Thymus3,62_26,4646,2607,0
6422,Mouse_Thymus3,62_29,4646,2607,0
6423,Mouse_Thymus3,62_31,4646,2607,0
6424,Mouse_Thymus3,62_32,4646,2607,0
6425,Mouse_Thymus3,62_34,4646,2607,0
6426,Mouse_Thymus3,62_36,4646,2607,0
6427,Mouse_Thymus3,62_37,4646,2607,0
6428,Mouse_Thymus3,62_39,4646,2607,0
6429,Mouse_Thymus3,62_40,4646,2607,0
6430,Mouse_Thymus3,62_42,4646,2607,0
6431,Mouse_Thymus3,62_44,4646,2607,0
6432,Mouse_Thymus3,62_46,4646,2607,0
6433,Mouse_Thymus3,62_47,4646,2607,0
6434,Mouse_Thymus3,62_7,4646,2607,0
6435,Mouse_Thymus3,62_8,4646,2607,0
6436,Mouse_Thymus3,62_9,4646,2607,0
6437,Mouse_Thymus3,63_11,4646,2607,0
6438,Mouse_Thymus3,63_14,4646,2607,0
6439,Mouse_Thymus3,63_17,4646,2607,0
6440,Mouse_Thymus3,63_20,4646,2607,0
6441,Mouse_Thymus3,63_22,4646,2607,0
6442,Mouse_Thymus3,63_23,4646,2607,0
6443,Mouse_Thymus3,63_25,4646,2607,0
6444,Mouse_Thymus3,63_27,4646,2607,0
6445,Mouse_Thymus3,63_28,4646,2607,0
6446,Mouse_Thymus3,63_33,4646,2607,0
6447,Mouse_Thymus3,63_34,4646,2607,0
6448,Mouse_Thymus3,63_35,4646,2607,0
6449,Mouse_Thymus3,63_37,4646,2607,0
6450,Mouse_Thymus3,63_39,4646,2607,0
6451,Mouse_Thymus3,63_4,4646,2607,0
6452,Mouse_Thymus3,63_40,4646,2607,0
6453,Mouse_Thymus3,63_41,4646,2607,0
6454,Mouse_Thymus3,63_42,4646,2607,0
6455,Mouse_Thymus3,63_43,4646,2607,0
6456,Mouse_Thymus3,63_46,4646,2607,0
6457,Mouse_Thymus3,63_5,4646,2607,0
6458,Mouse_Thymus3,63_7,4646,2607,0
6459,Mouse_Thymus3,63_8,4646,2607,0
6460,Mouse_Thymus3,63_9,4646,2607,0
6461,Mouse_Thymus3,64_10,4646,2607,0
6462,Mouse_Thymus3,64_11,4646,2607,0
6463,Mouse_Thymus3,64_16,4646,2607,0
6464,Mouse_Thymus3,64_17,4646,2607,0
6465,Mouse_Thymus3,64_18,4646,2607,0
6466,Mouse_Thymus3,64_19,4646,2607,0
6467,Mouse_Thymus3,64_21,4646,2607,0
6468,Mouse_Thymus3,64_22,4646,2607,0
6469,Mouse_Thymus3,64_23,4646,2607,0
6470,Mouse_Thymus3,64_29,4646,2607,0
6471,Mouse_Thymus3,64_30,4646,2607,0
6472,Mouse_Thymus3,64_32,4646,2607,0
6473,Mouse_Thymus3,64_33,4646,2607,0
6474,Mouse_Thymus3,64_34,4646,2607,0
6475,Mouse_Thymus3,64_39,4646,2607,0
6476,Mouse_Thymus3,64_40,4646,2607,0
6477,Mouse_Thymus3,64_41,4646,2607,0
6478,Mouse_Thymus3,64_42,4646,2607,0
6479,Mouse_Thymus3,64_45,4646,2607,0
6480,Mouse_Thymus3,64_5,4646,2607,0
6481,Mouse_Thymus3,64_6,4646,2607,0
6482,Mouse_Thymus3,64_7,4646,2607,0
6483,Mouse_Thymus3,64_8,4646,2607,0
6484,Mouse_Thymus3,64_9,4646,2607,0
6485,Mouse_Thymus3,65_11,4646,2607,0
6486,Mouse_Thymus3,65_12,4646,2607,0
6487,Mouse_Thymus3,65_15,4646,2607,0
6488,Mouse_Thymus3,65_16,4646,2607,0
6489,Mouse_Thymus3,65_18,4646,2607,0
6490,Mouse_Thymus3,65_19,4646,2607,0
6491,Mouse_Thymus3,65_20,4646,2607,0
6492,Mouse_Thymus3,65_21,4646,2607,0
6493,Mouse_Thymus3,65_23,4646,2607,0
6494,Mouse_Thymus3,65_25,4646,2607,0
6495,Mouse_Thymus3,65_26,4646,2607,0
6496,Mouse_Thymus3,65_32,4646,2607,0
6497,Mouse_Thymus3,65_36,4646,2607,0
6498,Mouse_Thymus3,65_41,4646,2607,0
6499,Mouse_Thymus3,65_42,4646,2607,0
6500,Mouse_Thymus3,65_43,4646,2607,0
6501,Mouse_Thymus3,65_46,4646,2607,0
6502,Mouse_Thymus3,65_47,4646,2607,0
6503,Mouse_Thymus3,65_48,4646,2607,0
6504,Mouse_Thymus3,65_49,4646,2607,0
6505,Mouse_Thymus3,65_7,4646,2607,0
6506,Mouse_Thymus3,65_8,4646,2607,0
6507,Mouse_Thymus3,65_9,4646,2607,0
6508,Mouse_Thymus3,66_1,4646,2607,0
6509,Mouse_Thymus3,66_11,4646,2607,0
6510,Mouse_Thymus3,66_12,4646,2607,0
6511,Mouse_Thymus3,66_13,4646,2607,0
6512,Mouse_Thymus3,66_14,4646,2607,0
6513,Mouse_Thymus3,66_15,4646,2607,0
6514,Mouse_Thymus3,66_18,4646,2607,0
6515,Mouse_Thymus3,66_19,4646,2607,0
6516,Mouse_Thymus3,66_2,4646,2607,0
6517,Mouse_Thymus3,66_22,4646,2607,0
6518,Mouse_Thymus3,66_23,4646,2607,0
6519,Mouse_Thymus3,66_24,4646,2607,0
6520,Mouse_Thymus3,66_26,4646,2607,0
6521,Mouse_Thymus3,66_27,4646,2607,0
6522,Mouse_Thymus3,66_30,4646,2607,0
6523,Mouse_Thymus3,66_32,4646,2607,0
6524,Mouse_Thymus3,66_34,4646,2607,0
6525,Mouse_Thymus3,66_35,4646,2607,0
6526,Mouse_Thymus3,66_37,4646,2607,0
6527,Mouse_Thymus3,66_38,4646,2607,0
6528,Mouse_Thymus3,66_39,4646,2607,0
6529,Mouse_Thymus3,66_42,4646,2607,0
6530,Mouse_Thymus3,66_45,4646,2607,0
6531,Mouse_Thymus3,66_47,4646,2607,0
6532,Mouse_Thymus3,66_48,4646,2607,0
6533,Mouse_Thymus3,66_49,4646,2607,0
6534,Mouse_Thymus3,66_5,4646,2607,0
6535,Mouse_Thymus3,66_6,4646,2607,0
6536,Mouse_Thymus3,66_7,4646,2607,0
6537,Mouse_Thymus3,67_10,4646,2607,0
6538,Mouse_Thymus3,67_14,4646,2607,0
6539,Mouse_Thymus3,67_16,4646,2607,0
6540,Mouse_Thymus3,67_19,4646,2607,0
6541,Mouse_Thymus3,67_2,4646,2607,0
6542,Mouse_Thymus3,67_23,4646,2607,0
6543,Mouse_Thymus3,67_25,4646,2607,0
6544,Mouse_Thymus3,67_26,4646,2607,0
6545,Mouse_Thymus3,67_29,4646,2607,0
6546,Mouse_Thymus3,67_30,4646,2607,0
6547,Mouse_Thymus3,67_31,4646,2607,0
6548,Mouse_Thymus3,67_32,4646,2607,0
6549,Mouse_Thymus3,67_33,4646,2607,0
6550,Mouse_Thymus3,67_35,4646,2607,0
6551,Mouse_Thymus3,67_36,4646,2607,0
6552,Mouse_Thymus3,67_37,4646,2607,0
6553,Mouse_Thymus3,67_42,4646,2607,0
6554,Mouse_Thymus3,67_43,4646,2607,0
6555,Mouse_Thymus3,67_44,4646,2607,0
6556,Mouse_Thymus3,67_47,4646,2607,0
6557,Mouse_Thymus3,67_6,4646,2607,0
6558,Mouse_Thymus3,67_7,4646,2607,0
6559,Mouse_Thymus3,67_8,4646,2607,0
6560,Mouse_Thymus3,67_9,4646,2607,0
6561,Mouse_Thymus3,68_1,4646,2607,0
6562,Mouse_Thymus3,68_10,4646,2607,0
6563,Mouse_Thymus3,68_11,4646,2607,0
6564,Mouse_Thymus3,68_13,4646,2607,0
6565,Mouse_Thymus3,68_15,4646,2607,0
6566,Mouse_Thymus3,68_16,4646,2607,0
6567,Mouse_Thymus3,68_19,4646,2607,0
6568,Mouse_Thymus3,68_2,4646,2607,0
6569,Mouse_Thymus3,68_20,4646,2607,0
6570,Mouse_Thymus3,68_21,4646,2607,0
6571,Mouse_Thymus3,68_29,4646,2607,0
6572,Mouse_Thymus3,68_3,4646,2607,0
6573,Mouse_Thymus3,68_30,4646,2607,0
6574,Mouse_Thymus3,68_31,4646,2607,0
6575,Mouse_Thymus3,68_32,4646,2607,0
6576,Mouse_Thymus3,68_34,4646,2607,0
6577,Mouse_Thymus3,68_35,4646,2607,0
6578,Mouse_Thymus3,68_36,4646,2607,0
6579,Mouse_Thymus3,68_37,4646,2607,0
6580,Mouse_Thymus3,68_38,4646,2607,0
6581,Mouse_Thymus3,68_39,4646,2607,0
6582,Mouse_Thymus3,68_40,4646,2607,0
6583,Mouse_Thymus3,68_41,4646,2607,0
6584,Mouse_Thymus3,68_42,4646,2607,0
6585,Mouse_Thymus3,68_43,4646,2607,0
6586,Mouse_Thymus3,68_44,4646,2607,0
6587,Mouse_Thymus3,68_45,4646,2607,0
6588,Mouse_Thymus3,68_46,4646,2607,0
6589,Mouse_Thymus3,68_6,4646,2607,0
6590,Mouse_Thymus3,68_7,4646,2607,0
6591,Mouse_Thymus3,68_8,4646,2607,0
6592,Mouse_Thymus3,68_9,4646,2607,0
6593,Mouse_Thymus3,69_11,4646,2607,0
6594,Mouse_Thymus3,69_14,4646,2607,0
6595,Mouse_Thymus3,69_17,4646,2607,0
6596,Mouse_Thymus3,69_18,4646,2607,0
6597,Mouse_Thymus3,69_19,4646,2607,0
6598,Mouse_Thymus3,69_20,4646,2607,0
6599,Mouse_Thymus3,69_21,4646,2607,0
6600,Mouse_Thymus3,69_23,4646,2607,0
6601,Mouse_Thymus3,69_24,4646,2607,0
6602,Mouse_Thymus3,69_25,4646,2607,0
6603,Mouse_Thymus3,69_26,4646,2607,0
6604,Mouse_Thymus3,69_27,4646,2607,0
6605,Mouse_Thymus3,69_29,4646,2607,0
6606,Mouse_Thymus3,69_31,4646,2607,0
6607,Mouse_Thymus3,69_33,4646,2607,0
6608,Mouse_Thymus3,69_35,4646,2607,0
6609,Mouse_Thymus3,69_36,4646,2607,0
6610,Mouse_Thymus3,69_37,4646,2607,0
6611,Mouse_Thymus3,69_39,4646,2607,0
6612,Mouse_Thymus3,69_4,4646,2607,0
6613,Mouse_Thymus3,69_40,4646,2607,0
6614,Mouse_Thymus3,69_46,4646,2607,0
6615,Mouse_Thymus3,69_48,4646,2607,0
6616,Mouse_Thymus3,69_50,4646,2607,0
6617,Mouse_Thymus3,69_6,4646,2607,0
6618,Mouse_Thymus3,6_49,4646,2607,0
6619,Mouse_Thymus3,6_51,4646,2607,0
6620,Mouse_Thymus3,70_0,4646,2607,0
6621,Mouse_Thymus3,70_10,4646,2607,0
6622,Mouse_Thymus3,70_11,4646,2607,0
6623,Mouse_Thymus3,70_15,4646,2607,0
6624,Mouse_Thymus3,70_16,4646,2607,0
6625,Mouse_Thymus3,70_19,4646,2607,0
6626,Mouse_Thymus3,70_2,4646,2607,0
6627,Mouse_Thymus3,70_21,4646,2607,0
6628,Mouse_Thymus3,70_22,4646,2607,0
6629,Mouse_Thymus3,70_23,4646,2607,0
6630,Mouse_Thymus3,70_24,4646,2607,0
6631,Mouse_Thymus3,70_25,4646,2607,0
6632,Mouse_Thymus3,70_27,4646,2607,0
6633,Mouse_Thymus3,70_29,4646,2607,0
6634,Mouse_Thymus3,70_30,4646,2607,0
6635,Mouse_Thymus3,70_31,4646,2607,0
6636,Mouse_Thymus3,70_32,4646,2607,0
6637,Mouse_Thymus3,70_34,4646,2607,0
6638,Mouse_Thymus3,70_36,4646,2607,0
6639,Mouse_Thymus3,70_37,4646,2607,0
6640,Mouse_Thymus3,70_38,4646,2607,0
6641,Mouse_Thymus3,70_41,4646,2607,0
6642,Mouse_Thymus3,70_43,4646,2607,0
6643,Mouse_Thymus3,70_44,4646,2607,0
6644,Mouse_Thymus3,70_45,4646,2607,0
6645,Mouse_Thymus3,70_46,4646,2607,0
6646,Mouse_Thymus3,70_48,4646,2607,0
6647,Mouse_Thymus3,70_49,4646,2607,0
6648,Mouse_Thymus3,70_5,4646,2607,0
6649,Mouse_Thymus3,70_51,4646,2607,0
6650,Mouse_Thymus3,71_0,4646,2607,0
6651,Mouse_Thymus3,71_1,4646,2607,0
6652,Mouse_Thymus3,71_11,4646,2607,0
6653,Mouse_Thymus3,71_13,4646,2607,0
6654,Mouse_Thymus3,71_14,4646,2607,0
6655,Mouse_Thymus3,71_18,4646,2607,0
6656,Mouse_Thymus3,71_20,4646,2607,0
6657,Mouse_Thymus3,71_21,4646,2607,0
6658,Mouse_Thymus3,71_23,4646,2607,0
6659,Mouse_Thymus3,71_24,4646,2607,0
6660,Mouse_Thymus3,71_28,4646,2607,0
6661,Mouse_Thymus3,71_3,4646,2607,0
6662,Mouse_Thymus3,71_30,4646,2607,0
6663,Mouse_Thymus3,71_32,4646,2607,0
6664,Mouse_Thymus3,71_34,4646,2607,0
6665,Mouse_Thymus3,71_35,4646,2607,0
6666,Mouse_Thymus3,71_36,4646,2607,0
6667,Mouse_Thymus3,71_38,4646,2607,0
6668,Mouse_Thymus3,71_40,4646,2607,0
6669,Mouse_Thymus3,71_43,4646,2607,0
6670,Mouse_Thymus3,71_46,4646,2607,0
6671,Mouse_Thymus3,71_48,4646,2607,0
6672,Mouse_Thymus3,71_50,4646,2607,0
6673,Mouse_Thymus3,71_51,4646,2607,0
6674,Mouse_Thymus3,71_6,4646,2607,0
6675,Mouse_Thymus3,71_8,4646,2607,0
6676,Mouse_Thymus3,71_9,4646,2607,0
6677,Mouse_Thymus3,72_0,4646,2607,0
6678,Mouse_Thymus3,72_10,4646,2607,0
6679,Mouse_Thymus3,72_11,4646,2607,0
6680,Mouse_Thymus3,72_13,4646,2607,0
6681,Mouse_Thymus3,72_14,4646,2607,0
6682,Mouse_Thymus3,72_15,4646,2607,0
6683,Mouse_Thymus3,72_16,4646,2607,0
6684,Mouse_Thymus3,72_19,4646,2607,0
